Datetime,AEP_MW,Year,Month,Day,Hour,Weekday,WeekOfYear,DayOfYear,IsWeekend,AEP_MW_lag1,AEP_MW_lag24,AEP_MW_lag168,AEP_MW_rolling_mean_24,AEP_MW_rolling_mean_168
2011-02-13 13:00:00,15288.0,2011,2,13,13,6,6,44,1,15751.0,17150.0,16110.0,16487.083333333332,16008.77380952381
2011-02-13 14:00:00,14882.0,2011,2,13,14,6,6,44,1,15288.0,16899.0,15939.0,16403.041666666668,16002.482142857143
2011-02-13 15:00:00,14490.0,2011,2,13,15,6,6,44,1,14882.0,16609.0,15768.0,16314.75,15994.875
2011-02-13 16:00:00,14326.0,2011,2,13,16,6,6,44,1,14490.0,16487.0,15773.0,16224.708333333334,15986.261904761905
2011-02-13 17:00:00,14456.0,2011,2,13,17,6,6,44,1,14326.0,16607.0,15874.0,16135.083333333334,15977.82142857143
2011-02-13 18:00:00,14918.0,2011,2,13,18,6,6,44,1,14456.0,16885.0,16136.0,16053.125,15970.57142857143
2011-02-13 19:00:00,16032.0,2011,2,13,19,6,6,44,1,14918.0,17836.0,16649.0,15977.958333333334,15966.89880952381
2011-02-13 20:00:00,16572.0,2011,2,13,20,6,6,44,1,16032.0,18152.0,16761.0,15912.125,15965.77380952381
2011-02-13 21:00:00,16568.0,2011,2,13,21,6,6,44,1,16572.0,17984.0,16562.0,15853.125,15965.809523809523
2011-02-13 22:00:00,16328.0,2011,2,13,22,6,6,44,1,16568.0,17862.0,16017.0,15789.208333333334,15967.660714285714
2011-02-13 23:00:00,15615.0,2011,2,13,23,6,6,44,1,16328.0,17084.0,15458.0,15728.0,15968.595238095239
2011-02-14 00:00:00,15047.0,2011,2,14,0,0,7,45,0,15615.0,16374.0,14691.0,15672.708333333334,15970.714285714286
2011-02-12 01:00:00,17478.0,2011,2,12,1,5,6,43,1,15047.0,15694.0,13915.0,15747.041666666666,15991.922619047618
2011-02-12 02:00:00,17183.0,2011,2,12,2,5,6,43,1,17478.0,15434.0,13630.0,15819.916666666666,16013.07142857143
2011-02-12 03:00:00,17003.0,2011,2,12,3,5,6,43,1,17183.0,15399.0,13552.0,15886.75,16033.613095238095
2011-02-12 04:00:00,16913.0,2011,2,12,4,5,6,43,1,17003.0,15375.0,13730.0,15950.833333333334,16052.559523809523
2011-02-12 05:00:00,16934.0,2011,2,12,5,5,6,43,1,16913.0,15523.0,13943.0,16009.625,16070.363095238095
2011-02-12 06:00:00,17215.0,2011,2,12,6,5,6,43,1,16934.0,15783.0,14409.0,16069.291666666666,16087.065476190477
2011-02-12 07:00:00,17636.0,2011,2,12,7,5,6,43,1,17215.0,16164.0,15031.0,16130.625,16102.57142857143
2011-02-12 08:00:00,18099.0,2011,2,12,8,5,6,43,1,17636.0,16703.0,15678.0,16188.791666666666,16116.982142857143
2011-02-12 09:00:00,18512.0,2011,2,12,9,5,6,43,1,18099.0,16905.0,16170.0,16255.75,16130.922619047618
2011-02-12 10:00:00,18560.0,2011,2,12,10,5,6,43,1,18512.0,16754.0,16148.0,16331.0,16145.279761904761
2011-02-12 11:00:00,18309.0,2011,2,12,11,5,6,43,1,18560.0,16138.0,16003.0,16421.458333333332,16159.005952380952
2011-02-12 12:00:00,17931.0,2011,2,12,12,5,6,43,1,18309.0,15751.0,15637.0,16512.291666666668,16172.660714285714
2011-02-12 13:00:00,17346.0,2011,2,12,13,5,6,43,1,17931.0,15288.0,15250.0,16598.041666666668,16185.136904761905
2011-02-12 14:00:00,16755.0,2011,2,12,14,5,6,43,1,17346.0,14882.0,14896.0,16676.083333333332,16196.202380952382
2011-02-12 15:00:00,16245.0,2011,2,12,15,5,6,43,1,16755.0,14490.0,14580.0,16749.208333333332,16206.113095238095
2011-02-12 16:00:00,15945.0,2011,2,12,16,5,6,43,1,16245.0,14326.0,14232.0,16816.666666666668,16216.309523809523
2011-02-12 17:00:00,16099.0,2011,2,12,17,5,6,43,1,15945.0,14456.0,14339.0,16885.125,16226.785714285714
2011-02-12 18:00:00,16605.0,2011,2,12,18,5,6,43,1,16099.0,14918.0,14618.0,16955.416666666668,16238.613095238095
2011-02-12 19:00:00,17521.0,2011,2,12,19,5,6,43,1,16605.0,16032.0,15439.0,17017.458333333332,16251.005952380952
2011-02-12 20:00:00,17707.0,2011,2,12,20,5,6,43,1,17521.0,16572.0,16047.0,17064.75,16260.886904761905
2011-02-12 21:00:00,17644.0,2011,2,12,21,5,6,43,1,17707.0,16568.0,16162.0,17109.583333333332,16269.708333333334
2011-02-12 22:00:00,17353.0,2011,2,12,22,5,6,43,1,17644.0,16328.0,16004.0,17152.291666666668,16277.738095238095
2011-02-12 23:00:00,16858.0,2011,2,12,23,5,6,43,1,17353.0,15615.0,15645.0,17204.083333333332,16284.958333333334
2011-02-13 00:00:00,16200.0,2011,2,13,0,6,6,44,1,16858.0,15047.0,15203.0,17252.125,16290.892857142857
2011-02-11 01:00:00,18862.0,2011,2,11,1,4,6,42,0,16200.0,17478.0,13524.0,17309.791666666668,16322.666666666666
2011-02-11 02:00:00,18711.0,2011,2,11,2,4,6,42,0,18862.0,17183.0,13103.0,17373.458333333332,16356.047619047618
2011-02-11 03:00:00,18628.0,2011,2,11,3,4,6,42,0,18711.0,17003.0,12889.0,17441.166666666668,16390.208333333332
2011-02-11 04:00:00,18874.0,2011,2,11,4,4,6,42,0,18628.0,16913.0,12799.0,17522.875,16426.369047619046
2011-02-11 05:00:00,19167.0,2011,2,11,5,4,6,42,0,18874.0,16934.0,13005.0,17615.916666666668,16463.04761904762
2011-02-11 06:00:00,20072.0,2011,2,11,6,4,6,42,0,19167.0,17215.0,13704.0,17734.958333333332,16500.95238095238
2011-02-11 07:00:00,21418.0,2011,2,11,7,4,6,42,0,20072.0,17636.0,15124.0,17892.541666666668,16538.416666666668
2011-02-11 08:00:00,22097.0,2011,2,11,8,4,6,42,0,21418.0,18099.0,15934.0,18059.125,16575.10119047619
2011-02-11 09:00:00,21751.0,2011,2,11,9,4,6,42,0,22097.0,18512.0,15828.0,18194.083333333332,16610.35714285714
2011-02-11 10:00:00,20953.0,2011,2,11,10,4,6,42,0,21751.0,18560.0,15765.0,18293.791666666668,16641.238095238095
2011-02-11 11:00:00,19880.0,2011,2,11,11,4,6,42,0,20953.0,18309.0,15856.0,18359.25,16665.190476190477
2011-02-11 12:00:00,19549.0,2011,2,11,12,4,6,42,0,19880.0,17931.0,15751.0,18426.666666666668,16687.79761904762
2011-02-11 13:00:00,18872.0,2011,2,11,13,4,6,42,0,19549.0,17346.0,15558.0,18490.25,16707.52380952381
2011-02-11 14:00:00,18351.0,2011,2,11,14,4,6,42,0,18872.0,16755.0,15373.0,18556.75,16725.25
2011-02-11 15:00:00,17835.0,2011,2,11,15,4,6,42,0,18351.0,16245.0,15107.0,18623.0,16741.488095238095
2011-02-11 16:00:00,17579.0,2011,2,11,16,4,6,42,0,17835.0,15945.0,14713.0,18691.083333333332,16758.54761904762
2011-02-11 17:00:00,17751.0,2011,2,11,17,4,6,42,0,17579.0,16099.0,14654.0,18759.916666666668,16776.98214285714
2011-02-11 18:00:00,18228.0,2011,2,11,18,4,6,42,0,17751.0,16605.0,14749.0,18827.541666666668,16797.690476190477
2011-02-11 19:00:00,19237.0,2011,2,11,19,4,6,42,0,18228.0,17521.0,15471.0,18899.041666666668,16820.10714285714
2011-02-11 20:00:00,19566.0,2011,2,11,20,4,6,42,0,19237.0,17707.0,15683.0,18976.5,16843.220238095237
2011-02-11 21:00:00,19550.0,2011,2,11,21,4,6,42,0,19566.0,17644.0,15548.0,19055.916666666668,16867.041666666668
2011-02-11 22:00:00,19458.0,2011,2,11,22,4,6,42,0,19550.0,17353.0,15549.0,19143.625,16890.309523809523
2011-02-11 23:00:00,18809.0,2011,2,11,23,4,6,42,0,19458.0,16858.0,15085.0,19224.916666666668,16912.47619047619
2011-02-12 00:00:00,18033.0,2011,2,12,0,5,6,43,1,18809.0,16200.0,14410.0,19301.291666666668,16934.041666666668
2011-02-10 01:00:00,18425.0,2011,2,10,1,3,6,41,0,18033.0,18862.0,14500.0,19283.083333333332,16957.404761904763
2011-02-10 02:00:00,18318.0,2011,2,10,2,3,6,41,0,18425.0,18711.0,14084.0,19266.708333333332,16982.60714285714
2011-02-10 03:00:00,18238.0,2011,2,10,3,3,6,41,0,18318.0,18628.0,14066.0,19250.458333333332,17007.440476190477
2011-02-10 04:00:00,18446.0,2011,2,10,4,3,6,41,0,18238.0,18874.0,14176.0,19232.625,17032.85714285714
2011-02-10 05:00:00,18817.0,2011,2,10,5,3,6,41,0,18446.0,19167.0,14585.0,19218.041666666668,17058.04761904762
2011-02-10 06:00:00,19821.0,2011,2,10,6,3,6,41,0,18817.0,20072.0,15331.0,19207.583333333332,17084.77380952381
2011-02-10 07:00:00,21289.0,2011,2,10,7,3,6,41,0,19821.0,21418.0,17028.0,19202.208333333332,17110.136904761905
2011-02-10 08:00:00,22133.0,2011,2,10,8,3,6,41,0,21289.0,22097.0,17732.0,19203.708333333332,17136.333333333332
2011-02-10 09:00:00,22036.0,2011,2,10,9,3,6,41,0,22133.0,21751.0,17446.0,19215.583333333332,17163.654761904763
2011-02-10 10:00:00,21456.0,2011,2,10,10,3,6,41,0,22036.0,20953.0,17023.0,19236.541666666668,17190.041666666668
2011-02-10 11:00:00,20895.0,2011,2,10,11,3,6,41,0,21456.0,19880.0,16670.0,19278.833333333332,17215.190476190477
2011-02-10 12:00:00,20341.0,2011,2,10,12,3,6,41,0,20895.0,19549.0,16330.0,19311.833333333332,17239.065476190477
2011-02-10 13:00:00,19908.0,2011,2,10,13,3,6,41,0,20341.0,18872.0,16106.0,19355.0,17261.696428571428
2011-02-10 14:00:00,19397.0,2011,2,10,14,3,6,41,0,19908.0,18351.0,15932.0,19398.583333333332,17282.321428571428
2011-02-10 15:00:00,18999.0,2011,2,10,15,3,6,41,0,19397.0,17835.0,15607.0,19447.083333333332,17302.511904761905
2011-02-10 16:00:00,18599.0,2011,2,10,16,3,6,41,0,18999.0,17579.0,15243.0,19489.583333333332,17322.488095238095
2011-02-10 17:00:00,18609.0,2011,2,10,17,3,6,41,0,18599.0,17751.0,15151.0,19525.333333333332,17343.071428571428
2011-02-10 18:00:00,19231.0,2011,2,10,18,3,6,41,0,18609.0,18228.0,15345.0,19567.125,17366.20238095238
2011-02-10 19:00:00,20580.0,2011,2,10,19,3,6,41,0,19231.0,19237.0,16053.0,19623.083333333332,17393.14880952381
2011-02-10 20:00:00,21151.0,2011,2,10,20,3,6,41,0,20580.0,19566.0,16489.0,19689.125,17420.89880952381
2011-02-10 21:00:00,21175.0,2011,2,10,21,3,6,41,0,21151.0,19550.0,16240.0,19756.833333333332,17450.27380952381
2011-02-10 22:00:00,21013.0,2011,2,10,22,3,6,41,0,21175.0,19458.0,15835.0,19821.625,17481.095238095237
2011-02-10 23:00:00,20341.0,2011,2,10,23,3,6,41,0,21013.0,18809.0,15063.0,19885.458333333332,17512.511904761905
2011-02-11 00:00:00,19681.0,2011,2,11,0,4,6,42,0,20341.0,18033.0,14224.0,19954.125,17544.994047619046
2011-02-09 01:00:00,19084.0,2011,2,9,1,2,6,40,0,19681.0,18425.0,16099.0,19981.583333333332,17562.761904761905
2011-02-09 02:00:00,18862.0,2011,2,9,2,2,6,40,0,19084.0,18318.0,15737.0,20004.25,17581.363095238095
2011-02-09 03:00:00,18975.0,2011,2,9,3,2,6,40,0,18862.0,18238.0,15662.0,20034.958333333332,17601.083333333332
2011-02-09 04:00:00,18836.0,2011,2,9,4,2,6,40,0,18975.0,18446.0,15845.0,20051.208333333332,17618.886904761905
2011-02-09 05:00:00,19161.0,2011,2,9,5,2,6,40,0,18836.0,18817.0,16026.0,20065.541666666668,17637.54761904762
2011-02-09 06:00:00,19861.0,2011,2,9,6,2,6,40,0,19161.0,19821.0,16983.0,20067.208333333332,17654.678571428572
2011-02-09 07:00:00,21433.0,2011,2,9,7,2,6,40,0,19861.0,21289.0,18373.0,20073.208333333332,17672.89285714286
2011-02-09 08:00:00,22090.0,2011,2,9,8,2,6,40,0,21433.0,22133.0,19055.0,20071.416666666668,17690.958333333332
2011-02-09 09:00:00,21696.0,2011,2,9,9,2,6,40,0,22090.0,22036.0,18584.0,20057.25,17709.48214285714
2011-02-09 10:00:00,21220.0,2011,2,9,10,2,6,40,0,21696.0,21456.0,18088.0,20047.416666666668,17728.125
2011-02-09 11:00:00,20835.0,2011,2,9,11,2,6,40,0,21220.0,20895.0,17525.0,20044.916666666668,17747.82738095238
2011-02-09 12:00:00,20420.0,2011,2,9,12,2,6,40,0,20835.0,20341.0,16987.0,20048.208333333332,17768.261904761905
2011-02-09 13:00:00,20035.0,2011,2,9,13,2,6,40,0,20420.0,19908.0,16528.0,20053.5,17789.136904761905
2011-02-09 14:00:00,19843.0,2011,2,9,14,2,6,40,0,20035.0,19397.0,16242.0,20072.083333333332,17810.571428571428
2011-02-09 15:00:00,19526.0,2011,2,9,15,2,6,40,0,19843.0,18999.0,15914.0,20094.041666666668,17832.071428571428
2011-02-09 16:00:00,19438.0,2011,2,9,16,2,6,40,0,19526.0,18599.0,15490.0,20129.0,17855.571428571428
2011-02-09 17:00:00,19714.0,2011,2,9,17,2,6,40,0,19438.0,18609.0,15424.0,20175.041666666668,17881.10714285714
2011-02-09 18:00:00,20225.0,2011,2,9,18,2,6,40,0,19714.0,19231.0,15635.0,20216.458333333332,17908.428571428572
2011-02-09 19:00:00,21089.0,2011,2,9,19,2,6,40,0,20225.0,20580.0,16639.0,20237.666666666668,17934.916666666668
2011-02-09 20:00:00,21209.0,2011,2,9,20,2,6,40,0,21089.0,21151.0,17067.0,20240.083333333332,17959.571428571428
2011-02-09 21:00:00,20957.0,2011,2,9,21,2,6,40,0,21209.0,21175.0,16974.0,20231.0,17983.279761904763
2011-02-09 22:00:00,20615.0,2011,2,9,22,2,6,40,0,20957.0,21013.0,16643.0,20214.416666666668,18006.92261904762
2011-02-09 23:00:00,19837.0,2011,2,9,23,2,6,40,0,20615.0,20341.0,15954.0,20193.416666666668,18030.035714285714
2011-02-10 00:00:00,18939.0,2011,2,10,0,3,6,41,0,19837.0,19681.0,15021.0,20162.5,18053.35714285714
2011-02-08 01:00:00,16312.0,2011,2,8,1,1,6,39,0,18939.0,19084.0,15830.0,20047.0,18056.22619047619
2011-02-08 02:00:00,16195.0,2011,2,8,2,1,6,39,0,16312.0,18862.0,15660.0,19935.875,18059.410714285714
2011-02-08 03:00:00,16209.0,2011,2,8,3,1,6,39,0,16195.0,18975.0,15603.0,19820.625,18063.01785714286
2011-02-08 04:00:00,16291.0,2011,2,8,4,1,6,39,0,16209.0,18836.0,15741.0,19714.583333333332,18066.291666666668
2011-02-08 05:00:00,16648.0,2011,2,8,5,1,6,39,0,16291.0,19161.0,16160.0,19609.875,18069.196428571428
2011-02-08 06:00:00,17628.0,2011,2,8,6,1,6,39,0,16648.0,19861.0,17251.0,19516.833333333332,18071.440476190477
2011-02-08 07:00:00,19080.0,2011,2,8,7,1,6,39,0,17628.0,21433.0,18937.0,19418.791666666668,18072.291666666668
2011-02-08 08:00:00,20069.0,2011,2,8,8,1,6,39,0,19080.0,22090.0,19680.0,19334.583333333332,18074.60714285714
2011-02-08 09:00:00,19994.0,2011,2,8,9,1,6,39,0,20069.0,21696.0,19363.0,19263.666666666668,18078.363095238095
2011-02-08 10:00:00,19876.0,2011,2,8,10,1,6,39,0,19994.0,21220.0,18755.0,19207.666666666668,18085.035714285714
2011-02-08 11:00:00,19750.0,2011,2,8,11,1,6,39,0,19876.0,20835.0,18310.0,19162.458333333332,18093.60714285714
2011-02-08 12:00:00,19560.0,2011,2,8,12,1,6,39,0,19750.0,20420.0,17815.0,19126.625,18103.994047619046
2011-02-08 13:00:00,19391.0,2011,2,8,13,1,6,39,0,19560.0,20035.0,17370.0,19099.791666666668,18116.02380952381
2011-02-08 14:00:00,19155.0,2011,2,8,14,1,6,39,0,19391.0,19843.0,17001.0,19071.125,18128.845238095237
2011-02-08 15:00:00,18910.0,2011,2,8,15,1,6,39,0,19155.0,19526.0,16628.0,19045.458333333332,18142.428571428572
2011-02-08 16:00:00,18808.0,2011,2,8,16,1,6,39,0,18910.0,19438.0,16362.0,19019.208333333332,18156.988095238095
2011-02-08 17:00:00,18862.0,2011,2,8,17,1,6,39,0,18808.0,19714.0,16504.0,18983.708333333332,18171.02380952381
2011-02-08 18:00:00,19410.0,2011,2,8,18,1,6,39,0,18862.0,20225.0,16963.0,18949.75,18185.589285714286
2011-02-08 19:00:00,20740.0,2011,2,8,19,1,6,39,0,19410.0,21089.0,18056.0,18935.208333333332,18201.565476190477
2011-02-08 20:00:00,21113.0,2011,2,8,20,1,6,39,0,20740.0,21209.0,18490.0,18931.208333333332,18217.178571428572
2011-02-08 21:00:00,21085.0,2011,2,8,21,1,6,39,0,21113.0,20957.0,18419.0,18936.541666666668,18233.04761904762
2011-02-08 22:00:00,20844.0,2011,2,8,22,1,6,39,0,21085.0,20615.0,18218.0,18946.083333333332,18248.678571428572
2011-02-08 23:00:00,20124.0,2011,2,8,23,1,6,39,0,20844.0,19837.0,17568.0,18958.041666666668,18263.89285714286
2011-02-09 00:00:00,19423.0,2011,2,9,0,2,6,40,0,20124.0,18939.0,16782.0,18978.208333333332,18279.613095238095
2011-02-07 01:00:00,15436.0,2011,2,7,1,0,6,38,0,19423.0,16312.0,14545.0,18941.708333333332,18284.916666666668
2011-02-07 02:00:00,15285.0,2011,2,7,2,0,6,38,0,15436.0,16195.0,14356.0,18903.791666666668,18290.446428571428
2011-02-07 03:00:00,15085.0,2011,2,7,3,0,6,38,0,15285.0,16209.0,14287.0,18856.958333333332,18295.196428571428
2011-02-07 04:00:00,15277.0,2011,2,7,4,0,6,38,0,15085.0,16291.0,14320.0,18814.708333333332,18300.89285714286
2011-02-07 05:00:00,15581.0,2011,2,7,5,0,6,38,0,15277.0,16648.0,14712.0,18770.25,18306.065476190477
2011-02-07 06:00:00,16493.0,2011,2,7,6,0,6,38,0,15581.0,17628.0,15601.0,18722.958333333332,18311.375
2011-02-07 07:00:00,18101.0,2011,2,7,7,0,6,38,0,16493.0,19080.0,17262.0,18682.166666666668,18316.369047619046
2011-02-07 08:00:00,18998.0,2011,2,7,8,0,6,38,0,18101.0,20069.0,17965.0,18637.541666666668,18322.51785714286
2011-02-07 09:00:00,18867.0,2011,2,7,9,0,6,38,0,18998.0,19994.0,17790.0,18590.583333333332,18328.928571428572
2011-02-07 10:00:00,18579.0,2011,2,7,10,0,6,38,0,18867.0,19876.0,17635.0,18536.541666666668,18334.54761904762
2011-02-07 11:00:00,18275.0,2011,2,7,11,0,6,38,0,18579.0,19750.0,17551.0,18475.083333333332,18338.85714285714
2011-02-07 12:00:00,17967.0,2011,2,7,12,0,6,38,0,18275.0,19560.0,17319.0,18408.708333333332,18342.714285714286
2011-02-07 13:00:00,17866.0,2011,2,7,13,0,6,38,0,17967.0,19391.0,17150.0,18345.166666666668,18346.97619047619
2011-02-07 14:00:00,17729.0,2011,2,7,14,0,6,38,0,17866.0,19155.0,16899.0,18285.75,18351.916666666668
2011-02-07 15:00:00,17614.0,2011,2,7,15,0,6,38,0,17729.0,18910.0,16609.0,18231.75,18357.89880952381
2011-02-07 16:00:00,17510.0,2011,2,7,16,0,6,38,0,17614.0,18808.0,16487.0,18177.666666666668,18363.988095238095
2011-02-07 17:00:00,17573.0,2011,2,7,17,0,6,38,0,17510.0,18862.0,16607.0,18123.958333333332,18369.738095238095
2011-02-07 18:00:00,18068.0,2011,2,7,18,0,6,38,0,17573.0,19410.0,16885.0,18068.041666666668,18376.779761904763
2011-02-07 19:00:00,18891.0,2011,2,7,19,0,6,38,0,18068.0,20740.0,17836.0,17991.0,18383.059523809523
2011-02-07 20:00:00,19007.0,2011,2,7,20,0,6,38,0,18891.0,21113.0,18152.0,17903.25,18388.14880952381
2011-02-07 21:00:00,18836.0,2011,2,7,21,0,6,38,0,19007.0,21085.0,17984.0,17809.541666666668,18393.220238095237
2011-02-07 22:00:00,18567.0,2011,2,7,22,0,6,38,0,18836.0,20844.0,17862.0,17714.666666666668,18397.416666666668
2011-02-07 23:00:00,17775.0,2011,2,7,23,0,6,38,0,18567.0,20124.0,17084.0,17616.791666666668,18401.529761904763
2011-02-08 00:00:00,16978.0,2011,2,8,0,1,6,39,0,17775.0,19423.0,16374.0,17514.916666666668,18405.125
2011-02-06 01:00:00,15536.0,2011,2,6,1,6,5,37,1,16978.0,15436.0,15694.0,17519.083333333332,18404.184523809523
2011-02-06 02:00:00,15107.0,2011,2,6,2,6,5,37,1,15536.0,15285.0,15434.0,17511.666666666668,18402.238095238095
2011-02-06 03:00:00,15001.0,2011,2,6,3,6,5,37,1,15107.0,15085.0,15399.0,17508.166666666668,18399.869047619046
2011-02-06 04:00:00,14911.0,2011,2,6,4,6,5,37,1,15001.0,15277.0,15375.0,17492.916666666668,18397.10714285714
2011-02-06 05:00:00,14982.0,2011,2,6,5,6,5,37,1,14911.0,15581.0,15523.0,17467.958333333332,18393.886904761905
2011-02-06 06:00:00,15210.0,2011,2,6,6,6,5,37,1,14982.0,16493.0,15783.0,17414.5,18390.47619047619
2011-02-06 07:00:00,15602.0,2011,2,6,7,6,5,37,1,15210.0,18101.0,16164.0,17310.375,18387.130952380954
2011-02-06 08:00:00,16183.0,2011,2,6,8,6,5,37,1,15602.0,18998.0,16703.0,17193.083333333332,18384.035714285714
2011-02-06 09:00:00,16641.0,2011,2,6,9,6,5,37,1,16183.0,18867.0,16905.0,17100.333333333332,18382.464285714286
2011-02-06 10:00:00,16869.0,2011,2,6,10,6,5,37,1,16641.0,18579.0,16754.0,17029.083333333332,18383.14880952381
2011-02-06 11:00:00,16799.0,2011,2,6,11,6,5,37,1,16869.0,18275.0,16138.0,16967.583333333332,18387.083333333332
2011-02-06 12:00:00,16704.0,2011,2,6,12,6,5,37,1,16799.0,17967.0,15751.0,16914.958333333332,18392.755952380954
2011-02-06 13:00:00,16607.0,2011,2,6,13,6,5,37,1,16704.0,17866.0,15288.0,16862.5,18400.60714285714
2011-02-06 14:00:00,16393.0,2011,2,6,14,6,5,37,1,16607.0,17729.0,14882.0,16806.833333333332,18409.60119047619
2011-02-06 15:00:00,16121.0,2011,2,6,15,6,5,37,1,16393.0,17614.0,14490.0,16744.625,18419.309523809523
2011-02-06 16:00:00,15949.0,2011,2,6,16,6,5,37,1,16121.0,17510.0,14326.0,16679.583333333332,18428.970238095237
2011-02-06 17:00:00,15992.0,2011,2,6,17,6,5,37,1,15949.0,17573.0,14456.0,16613.708333333332,18438.113095238095
2011-02-06 18:00:00,16466.0,2011,2,6,18,6,5,37,1,15992.0,18068.0,14918.0,16546.958333333332,18447.32738095238
2011-02-06 19:00:00,17138.0,2011,2,6,19,6,5,37,1,16466.0,18891.0,16032.0,16473.916666666668,18453.910714285714
2011-02-06 20:00:00,17028.0,2011,2,6,20,6,5,37,1,17138.0,19007.0,16572.0,16391.458333333332,18456.625
2011-02-06 21:00:00,17040.0,2011,2,6,21,6,5,37,1,17028.0,18836.0,16568.0,16316.625,18459.434523809523
2011-02-06 22:00:00,16826.0,2011,2,6,22,6,5,37,1,17040.0,18567.0,16328.0,16244.083333333334,18462.39880952381
2011-02-06 23:00:00,16514.0,2011,2,6,23,6,5,37,1,16826.0,17775.0,15615.0,16191.541666666666,18467.75
2011-02-07 00:00:00,16077.0,2011,2,7,0,0,6,38,0,16514.0,16978.0,15047.0,16154.0,18473.880952380954
2011-02-05 01:00:00,15982.0,2011,2,5,1,5,5,36,1,16077.0,15536.0,17478.0,16172.583333333334,18464.97619047619
2011-02-05 02:00:00,15660.0,2011,2,5,2,5,5,36,1,15982.0,15107.0,17183.0,16195.625,18455.910714285714
2011-02-05 03:00:00,15481.0,2011,2,5,3,5,5,36,1,15660.0,15001.0,17003.0,16215.625,18446.85119047619
2011-02-05 04:00:00,15506.0,2011,2,5,4,5,5,36,1,15481.0,14911.0,16913.0,16240.416666666666,18438.47619047619
2011-02-05 05:00:00,15607.0,2011,2,5,5,5,5,36,1,15506.0,14982.0,16934.0,16266.458333333334,18430.57738095238
2011-02-05 06:00:00,15936.0,2011,2,5,6,5,5,36,1,15607.0,15210.0,17215.0,16296.708333333334,18422.964285714286
2011-02-05 07:00:00,16549.0,2011,2,5,7,5,5,36,1,15936.0,15602.0,17636.0,16336.166666666666,18416.494047619046
2011-02-05 08:00:00,17144.0,2011,2,5,8,5,5,36,1,16549.0,16183.0,18099.0,16376.208333333334,18410.809523809523
2011-02-05 09:00:00,17520.0,2011,2,5,9,5,5,36,1,17144.0,16641.0,18512.0,16412.833333333332,18404.904761904763
2011-02-05 10:00:00,17812.0,2011,2,5,10,5,5,36,1,17520.0,16869.0,18560.0,16452.125,18400.45238095238
2011-02-05 11:00:00,17996.0,2011,2,5,11,5,5,36,1,17812.0,16799.0,18309.0,16502.0,18398.589285714286
2011-02-05 12:00:00,17724.0,2011,2,5,12,5,5,36,1,17996.0,16704.0,17931.0,16544.5,18397.35714285714
2011-02-05 13:00:00,17405.0,2011,2,5,13,5,5,36,1,17724.0,16607.0,17346.0,16577.75,18397.708333333332
2011-02-05 14:00:00,17012.0,2011,2,5,14,5,5,36,1,17405.0,16393.0,16755.0,16603.541666666668,18399.238095238095
2011-02-05 15:00:00,16768.0,2011,2,5,15,5,5,36,1,17012.0,16121.0,16245.0,16630.5,18402.35119047619
2011-02-05 16:00:00,16726.0,2011,2,5,16,5,5,36,1,16768.0,15949.0,15945.0,16662.875,18407.0
2011-02-05 17:00:00,16849.0,2011,2,5,17,5,5,36,1,16726.0,15992.0,16099.0,16698.583333333332,18411.464285714286
2011-02-05 18:00:00,17306.0,2011,2,5,18,5,5,36,1,16849.0,16466.0,16605.0,16733.583333333332,18415.636904761905
2011-02-05 19:00:00,17987.0,2011,2,5,19,5,5,36,1,17306.0,17138.0,17521.0,16768.958333333332,18418.410714285714
2011-02-05 20:00:00,17925.0,2011,2,5,20,5,5,36,1,17987.0,17028.0,17707.0,16806.333333333332,18419.708333333332
2011-02-05 21:00:00,17684.0,2011,2,5,21,5,5,36,1,17925.0,17040.0,17644.0,16833.166666666668,18419.946428571428
2011-02-05 22:00:00,17368.0,2011,2,5,22,5,5,36,1,17684.0,16826.0,17353.0,16855.75,18420.035714285714
2011-02-05 23:00:00,16703.0,2011,2,5,23,5,5,36,1,17368.0,16514.0,16858.0,16863.625,18419.113095238095
2011-02-06 00:00:00,16041.0,2011,2,6,0,6,5,37,1,16703.0,16077.0,16200.0,16862.125,18418.166666666668
2011-02-04 01:00:00,17923.0,2011,2,4,1,4,5,35,0,16041.0,15982.0,18862.0,16943.0,18412.57738095238
2011-02-04 02:00:00,17527.0,2011,2,4,2,4,5,35,0,17923.0,15660.0,18711.0,17020.791666666668,18405.529761904763
2011-02-04 03:00:00,17479.0,2011,2,4,3,4,5,35,0,17527.0,15481.0,18628.0,17104.041666666668,18398.690476190477
2011-02-04 04:00:00,17549.0,2011,2,4,4,4,5,35,0,17479.0,15506.0,18874.0,17189.166666666668,18390.803571428572
2011-02-04 05:00:00,17805.0,2011,2,4,5,4,5,35,0,17549.0,15607.0,19167.0,17280.75,18382.696428571428
2011-02-04 06:00:00,18626.0,2011,2,4,6,4,5,35,0,17805.0,15936.0,20072.0,17392.833333333332,18374.089285714286
2011-02-04 07:00:00,20017.0,2011,2,4,7,4,5,35,0,18626.0,16549.0,21418.0,17537.333333333332,18365.75
2011-02-04 08:00:00,20868.0,2011,2,4,8,4,5,35,0,20017.0,17144.0,22097.0,17692.5,18358.434523809523
2011-02-04 09:00:00,20677.0,2011,2,4,9,4,5,35,0,20868.0,17520.0,21751.0,17824.041666666668,18352.041666666668
